text,location,tsunami,high_waves,coastal_flooding,not_relevant,panic,informational,help_needed
😂 Had a great time at Lucknow ? a52982a8-d923-4f38-9a00-3969d0de4716,Lucknow,0,0,0,1,0,0,0
🤦‍♂️ The new movie's climax was a flood of emotions ! 48976352-3cd6-41df-8447-25dd032f02eb,Puri,0,0,0,1,0,0,0
😎 Enjoying the beautiful sunset at Kochi ? 18215cec-97b5-49ad-aec9-93ab459a27ea,Kochi,0,0,0,1,0,0,0
😎 Great weather in Cavelossim Beach today ? a1c9775c-ccd4-4f96-8845-c36644eb531e,Cavelossim Beach,0,0,0,1,0,0,0
👍 Enjoying the beautiful sunset at Gopalpur . 4ab15422-a76c-421e-9379-8df43b56a7c0,Gopalpur,0,0,0,1,0,0,0
😊 Had a great time at Digha . c753751b-7ee9-4860-b9e7-1ffd5083912d,Digha,0,0,0,1,0,0,0
😎 Had a great time at Chandigarh . 9c361356-e387-40e2-b14f-8db4d43478af,Chandigarh,0,0,0,1,0,0,0
📢 Unusually high waves are lashing the coasts of Chennai . 577b4aca-a6ed-4c4c-aa89-e988b89d2d24,Chennai,0,1,0,0,0,1,0
🆘 Rough sea conditions and strong waves in Goa . 8605248b-18bf-44e0-89fa-95061fd58670,Goa,0,1,0,0,1,0,1
😍 Great weather in Alappuzha today ? 64cbc1d2-dab6-4f37-a1fe-bfcbaadcb386,Alappuzha,0,0,0,1,0,0,0
👍 Just chilling at Kolkata beach ? bfceaf4c-7883-4a47-a00e-1fa45dd093d1,Kolkata,0,0,0,1,0,0,0
🏃‍♂️ High tide and strong waves at Nagoa Beach beach ! fa57e6bd-72f3-46fd-b755-309edd519b90,Nagoa Beach,0,1,0,0,1,0,0
😂 My life is a tsunami of work . c884ab72-5b25-4460-a61a-12ce3e07883b,Digha,0,0,0,1,0,0,0
🤷‍♀️ The new movie's climax was a flood of emotions ! f5691e04-ce28-4c57-8249-c536d696f266,Digha,0,0,0,1,0,0,0
😊 Great weather in Chennai today . 156cd39d-dcc7-4552-9425-bb0db2788b3b,Chennai,0,0,0,1,0,0,0
😎 The new movie's climax was a flood of emotions ! 126db0cd-7444-44c1-84d8-7c5f1aae5714,Alibaug,0,0,0,1,0,0,0
🚨 Unusually high waves are lashing the coasts of Kovalam beach ? 5ed9717a-7951-4072-9120-728a1b0ca45d,Kovalam beach,0,1,0,0,1,0,0
🤷‍♀️ Just chilling at Alappuzha beach . 5d1aa38a-6341-4c4c-b4bb-5b9dc3a3b32b,Alappuzha,0,0,0,1,0,0,0
😂 Great weather in Agra today . b8fda98e-11e2-4e2b-aaf0-b4ad9d0c4834,Agra,0,0,0,1,0,0,0
🆘 Had a great time at Agra ? 3299e442-bb4f-4064-985c-44843cc8d355,Agra,0,0,0,1,1,0,0
🆘 The streets of Mumbai have turned into a river ? aa6db5b2-0ac7-4ec5-a853-3785fadecb01,Mumbai,0,0,1,0,1,0,0
😊 Enjoying the beautiful sunset at Kochi ? 6108f8fc-1d34-41ff-8736-21ce1fdf373d,Kochi,0,0,0,1,0,0,0
👍 Just chilling at Bhopal beach ? 1829e706-e766-4016-ba29-6672e7069801,Bhopal,0,0,0,1,0,0,0
📰 Rough sea conditions and strong waves in Marina Beach Chennai ! 00be5391-660d-460e-82d9-5a6c40a6a0a5,Marina Beach Chennai,0,1,0,0,0,1,0
🤦‍♂️ Just chilling at Goa beach . 76b39e29-6e26-4354-ae14-9919c2fc161b,Goa,0,0,0,1,0,0,0
😰 Tsunami warning issued for Chennai ? 7534edfb-8b0e-41e0-80be-2fb3691ab57d,Chennai,1,0,0,0,1,0,0
😊 Great weather in Kovalam beach today ? b66f082b-3a8f-4b37-a984-f41b4718c18f,Kovalam beach,0,0,0,1,0,0,0
😎 Great weather in Varanasi today ? 371e93dd-97ac-4ea4-af0f-31eefda8cfec,Varanasi,0,0,0,1,0,0,0
📞 Heavy waterlogging on roads in Mumbai ! d6cf29a2-a493-48aa-9865-482c2cf74768,Mumbai,0,0,1,0,1,0,1
😬 Coastal flooding reported in Cavelossim Beach after rains ? 33e37752-d4f9-485a-aba7-351bb33d27a1,Cavelossim Beach,0,0,1,0,1,0,0
😰 Unusually high waves are lashing the coasts of Marine Drive Mumbai ! 497bfc19-d55a-443d-8b30-b84f7908a559,Marine Drive Mumbai,0,1,0,0,1,0,0
😂 Just chilling at Ahmedabad beach . 5799ca6f-6d90-4fc1-954c-0b7bf506d148,Ahmedabad,0,0,0,1,0,0,0
😎 Enjoying the beautiful sunset at Chennai ? ac9fd648-a113-4d53-bb2b-a146bbb69268,Chennai,0,0,0,1,0,0,0
😎 My life is a tsunami of work . d6c3eb4f-f520-4bb7-a8de-7133691e8ee5,Jaipur,0,0,0,1,0,0,0
🤷‍♀️ Just chilling at Digha beach . ebff7007-9550-4ab5-a5eb-2c59994508f8,Digha,0,0,0,1,0,0,0
😊 Had a great time at Ahmedabad . c090bbcd-1d1d-4cb1-a707-c57f5920d5ed,Ahmedabad,0,0,0,1,0,0,0
😂 Had a great time at Kochi ! 8e2c2b5e-ecaf-4991-bc83-73bd04c1b753,Kochi,0,0,0,1,0,0,0
🏃‍♂️ The new movie's climax was a flood of emotions . f68b8cd1-9614-42d6-b77b-20e5f3343de7,Kolkata,0,0,0,1,1,0,0
👍 My life is a tsunami of work ? dcafcabd-04ff-46ee-a016-68ce3c76ac7c,Kovalam beach,0,0,0,1,0,0,0
"🗓️ Cyclone alert, waves getting dangerously high at Kollam ? 37c03cf1-4ace-4e14-95ed-56c47650e375",Kollam,0,1,0,0,0,1,0
😍 Had a great time at Marina Beach Chennai ? 8dc46d7d-9d96-44e6-bdd7-532464926282,Marina Beach Chennai,0,0,0,1,0,0,0
🏃‍♂️ Heavy waterlogging on roads in Mumbai ? 4b0cd53c-3f14-4106-9734-db4bfad6a9bf,Mumbai,0,0,1,0,1,0,0
🏃‍♂️ Coastal flooding reported in Alibaug after rains . f38239ca-20a0-479e-a465-33c380630fb6,Alibaug,0,0,1,0,1,0,0
🤦‍♂️ The new movie's climax was a flood of emotions . 124d2d27-2026-458f-b7d9-399ff013f116,Alibaug,0,0,0,1,0,0,0
😍 Had a great time at Kovalam beach ? b6e8b9f5-87b5-4ac0-bdf6-550c69cf0c72,Kovalam beach,0,0,0,1,0,0,0
😍 Just chilling at Pune beach ? acea1956-c346-48aa-9b90-9cfa0fa2cc27,Pune,0,0,0,1,0,0,0
😊 The new movie's climax was a flood of emotions ? f1f9eee4-b22b-4037-9c51-f5b6a8868e8c,Puri,0,0,0,1,0,0,0
🤷‍♀️ The new movie's climax was a flood of emotions . f8b04e89-61f1-433c-85c2-055b11022686,Mysuru,0,0,0,1,0,0,0
😂 Had a great time at Kollam ? e8ba5f3f-06de-49fe-9b25-53925a058bbf,Kollam,0,0,0,1,0,0,0
😰 Heavy waterlogging on roads in Vizag ? 326cee34-95cc-43c8-a5e5-dd77b67aadd1,Vizag,0,0,1,0,1,0,0
🤦‍♂️ My life is a tsunami of work ! 1aef14f6-b464-40b5-8e02-d2082e91a210,Marina Beach Chennai,0,0,0,1,0,0,0
🤷‍♀️ Just chilling at Lucknow beach . 8fad2d4e-f611-47b6-a3ea-aa5036b4e702,Lucknow,0,0,0,1,0,0,0
🤦‍♂️ My life is a tsunami of work ! e0821b90-de4d-49b2-a994-96903e29203e,Pune,0,0,0,1,0,0,0
📰 Local authorities advising to avoid Kollam due to flooding . 8e002e94-eaaf-4c22-b7dc-8d59d2c2dc8d,Kollam,0,0,1,0,0,1,0
😂 Great weather in Bangalore today ! 9d4461e4-5eab-4899-9712-3232aede7084,Bangalore,0,0,0,1,0,0,0
😎 Enjoying the beautiful sunset at Pune ? 7d0566b4-5f67-4829-a0a3-dfcf8abda69b,Pune,0,0,0,1,0,0,0
🤦‍♂️ Had a great time at Chennai ! 1921c9f5-5ff5-4636-9039-10d802ae5f59,Chennai,0,0,0,1,0,0,0
🚨 Rough sea conditions and strong waves in Chennai ! 44555f81-761a-43b7-9b86-d566c8b596b4,Chennai,0,1,0,0,1,0,1
🤦‍♂️ The new movie's climax was a flood of emotions . 7d7756cd-d559-4fc0-a498-d6320ef68120,Marine Drive Mumbai,0,0,0,1,0,0,0
😂 Just chilling at Chennai beach ? 66399fcb-0462-4220-9665-612784cf2665,Chennai,0,0,0,1,0,0,0
😊 Just chilling at Alibaug beach ? d335241a-82e5-408c-bb1d-b82745102960,Alibaug,0,0,0,1,0,0,0
🤦‍♂️ The new movie's climax was a flood of emotions ! 88e938ad-c302-4265-bb22-b99506999b7d,Mysuru,0,0,0,1,0,0,0
😎 My life is a tsunami of work . 230b51b5-53d4-4336-b613-b88669e87b2a,Varanasi,0,0,0,1,0,0,0
📣 High tide and strong waves at Mumbai beach ? ad5fd2bc-bc7a-4968-bbef-0fc4256978e9,Mumbai,0,1,0,0,0,1,0
😎 My life is a tsunami of work . 2fb72ab0-7c70-4d21-be8e-22d8f5971c84,Hyderabad,0,0,0,1,0,0,0
😬 Tsunami warning issued for Kovalam beach ! 03267dd3-cc5f-4936-b45d-4434f8672a3f,Kovalam beach,1,0,0,0,1,0,0
😎 Great weather in New Delhi today ? 252dfd89-194f-4d4c-81df-ac74e210aca8,New Delhi,0,0,0,1,0,0,0
✔️ Heavy waterlogging on roads in Alibaug . 180d1150-844b-4ca1-b72b-763cf930c873,Alibaug,0,0,1,0,0,1,0
😊 Had a great time at Amritsar ! 2622d2f6-085a-483c-bb23-b26ceddb4f7f,Amritsar,0,0,0,1,0,0,0
😎 My life is a tsunami of work ? 9fc295f6-0614-4cdd-b2a2-4c6458fcdbcf,Chandigarh,0,0,0,1,0,0,0
😊 Had a great time at Bangalore ? ef56d0e6-0de2-4236-a6ca-a768a935753a,Bangalore,0,0,0,1,0,0,0
😍 My life is a tsunami of work ? b6cc64be-b9a3-46d5-86f8-d07cfa26e438,Nagoa Beach,0,0,0,1,0,0,0
🤷‍♀️ Great weather in Hyderabad today . 009d82a9-70f0-40dc-b671-a6ead2f27b62,Hyderabad,0,0,0,1,0,0,0
🆘 Local authorities advising to avoid Alappuzha due to flooding . f9b1b2b6-6ae1-4736-8c51-ca6468d3cc49,Alappuzha,0,0,1,0,1,0,1
😱 Coastal flooding reported in Mumbai after rains . 37a965a6-894d-473a-9103-2b6ee8a25aca,Mumbai,0,0,1,0,1,0,0
😂 Enjoying the beautiful sunset at Pune ? 93006c1b-e8b5-40ea-b2c1-68b09cad26e2,Pune,0,0,0,1,0,0,0
😎 Had a great time at Amritsar ! 6c0bdef4-a7be-4faa-aa43-a1eb613b2447,Amritsar,0,0,0,1,0,0,0
👍 Had a great time at Kollam ? f88edd58-f314-40f6-b325-9bf96f7fde4c,Kollam,0,0,0,1,0,0,0
😂 The new movie's climax was a flood of emotions ? a5b03563-8a6a-4423-9d67-b9e62a80966f,Digha,0,0,0,1,0,0,0
"✔️ Cyclone alert, waves getting dangerously high at Nagoa Beach ? 65aacac9-e224-47b5-9ef8-fc9c29754023",Nagoa Beach,0,1,0,0,0,1,0
🗓️ Unusually high waves are lashing the coasts of Cavelossim Beach ? 5093d30c-d433-4439-9995-dc03c0d13c30,Cavelossim Beach,0,1,0,0,0,1,0
😂 Enjoying the beautiful sunset at Marina Beach Chennai . f97e7c57-dc3e-4f3a-82c6-12e8be34d75e,Marina Beach Chennai,0,0,0,1,0,0,0
😍 Great weather in Vizag today ? fef45132-b429-4b55-8d1f-62bd9b98c30a,Vizag,0,0,0,1,0,0,0
😂 Just chilling at Chandigarh beach ! f48f7daf-8f0f-4402-8120-29957a086743,Chandigarh,0,0,0,1,0,0,0
😂 Just chilling at New Delhi beach . efd3e909-be86-4a47-8ba9-a0d5a32be890,New Delhi,0,0,0,1,0,0,0
🤷‍♀️ The new movie's climax was a flood of emotions . 2f1edff5-82bf-4400-9e00-c6dd2575ec05,Mumbai,0,0,0,1,0,0,0
😂 Great weather in Chandigarh today ! 64dc795a-f635-4cd9-860b-476df46c99ca,Chandigarh,0,0,0,1,0,0,0
😊 Just chilling at Mysuru beach ! 390e7645-daae-4c83-b373-ca6036814312,Mysuru,0,0,0,1,0,0,0
🤦‍♂️ My life is a tsunami of work . 38666ec7-8416-438a-acc1-0a1fd9d7c8a8,Lucknow,0,0,0,1,0,0,0
😎 Enjoying the beautiful sunset at Nagoa Beach ! 6c05cf54-67e6-4b5f-b119-819543e2eda6,Nagoa Beach,0,0,0,1,0,0,0
👍 My life is a tsunami of work ? 5bbe6741-ae7f-4fb7-a418-90ff28341fff,Kochi,0,0,0,1,0,0,0
😂 The new movie's climax was a flood of emotions . 6107c19c-a82b-42bc-8710-c8ab7b81ed58,Amritsar,0,0,0,1,0,0,0
🚨 Rough sea conditions and strong waves in Gopalpur ! d4525441-9c0f-4cfd-9bd1-c7f140b09f49,Gopalpur,0,1,0,0,1,0,0
📢 Great weather in Kochi today . 27ab5707-612d-4248-add2-dc0e9032424c,Kochi,0,0,0,1,0,1,0
😊 Great weather in Cavelossim Beach today . c4c43f05-b61f-4914-9c00-2428a9a0ea9f,Cavelossim Beach,0,0,0,1,0,0,0
✔️ Coastal flooding reported in Kovalam beach after rains . 5b4ebf46-0de8-4175-8875-f683d6932f20,Kovalam beach,0,0,1,0,0,1,0
🆘 Unusually high waves are lashing the coasts of Nagoa Beach ! 870d6777-7c7a-4450-b528-7e405f2a7602,Nagoa Beach,0,1,0,0,1,0,0
🆘 My life is a tsunami of work ? 0b2c2f33-703d-4a51-8f01-17b79f0f77fa,Ahmedabad,0,0,0,1,1,0,0
🤷‍♀️ The new movie's climax was a flood of emotions ? 0e47ec83-7bad-4567-b71c-cd90253fcc25,Cavelossim Beach,0,0,0,1,0,0,0
😊 Just chilling at Mumbai beach ! f92c7c7b-3ac0-471d-8558-de4ba250df84,Mumbai,0,0,0,1,0,0,0
🤷‍♀️ My life is a tsunami of work ? f1073958-e51b-4ed1-bf8b-fe3506156c46,Kochi,0,0,0,1,0,0,0
📣 My life is a tsunami of work ? 59bd4d3c-959d-4491-93d4-e26b166a7e02,Jaipur,0,0,0,1,0,1,0
👍 Had a great time at Marina Beach Chennai . eb0e783b-7a10-49ab-90fb-44c53f9183d7,Marina Beach Chennai,0,0,0,1,0,0,0
😂 The new movie's climax was a flood of emotions ! 7f54f5d7-98a5-42db-b886-c3a6cf42b191,Marine Drive Mumbai,0,0,0,1,0,0,0
😊 Just chilling at Jaipur beach ! 1e6056f0-a70e-49f4-a3d5-0dacfbdc7889,Jaipur,0,0,0,1,0,0,0
🤦‍♂️ The new movie's climax was a flood of emotions ? 87efb468-cca3-45b1-98ab-21c941e9a437,Lucknow,0,0,0,1,0,0,0
🤦‍♂️ The new movie's climax was a flood of emotions . 5e893edd-80fe-4a80-8e28-36523a60e724,Amritsar,0,0,0,1,0,0,0
😂 Enjoying the beautiful sunset at Nagoa Beach . 4988104d-1ea1-40bc-9d99-7ecdc039d691,Nagoa Beach,0,0,0,1,0,0,0
"😨 Cyclone alert, waves getting dangerously high at Alibaug . 1bd6f4f4-9d18-4e38-9f34-ae80f5ef4d89",Alibaug,0,1,0,0,1,0,0
😱 My life is a tsunami of work . 79d7929a-7137-4495-b4fe-cadb5d8030fc,Kovalam beach,0,0,0,1,1,0,0
📢 Reports of a tsunami alert near Kollam . 253f17bc-bbfa-4cc9-9e59-e5b5cb7a0687,Kollam,1,0,0,0,0,1,0
😊 The new movie's climax was a flood of emotions ! 3ad4594c-b8d4-4d93-a2d9-0e79da591d15,Cavelossim Beach,0,0,0,1,0,0,0
😂 Had a great time at Ahmedabad ! 39f6e89e-7012-4ec2-92f4-13b9f4aeb836,Ahmedabad,0,0,0,1,0,0,0
🤷‍♀️ My life is a tsunami of work . 60e5a8d3-330d-4ebb-8db8-f705c60b1b27,Lucknow,0,0,0,1,0,0,0
⚠️ High tide and strong waves at Goa beach . 2e3bc3da-ace6-4587-94e4-9244ad7cee68,Goa,0,1,0,0,0,1,0
😊 Just chilling at Vizag beach ? 4fcfb2c9-948c-4cda-aa0a-f3f7efe4c3e5,Vizag,0,0,0,1,0,0,0
😍 My life is a tsunami of work ! ac4a5b69-bec6-444f-aeb7-9a8fef213eea,Bhopal,0,0,0,1,0,0,0
😂 Great weather in Kovalam beach today ! 064bd071-9a19-4178-a2da-01002a2a7c5a,Kovalam beach,0,0,0,1,0,0,0
🤷‍♀️ Just chilling at Marina Beach Chennai beach ! 454dae6b-9a72-4c5d-9727-b78bfb0ce83a,Marina Beach Chennai,0,0,0,1,0,0,0
🤷‍♀️ My life is a tsunami of work ? 84bbd767-a1b6-4aa8-87f5-5db3df6fc994,Marine Drive Mumbai,0,0,0,1,0,0,0
🤷‍♀️ My life is a tsunami of work ? 7a5e3811-5ff2-467d-a02c-9017f3896e0b,Alibaug,0,0,0,1,0,0,0
🗓️ Local authorities advising to avoid Marine Drive Mumbai due to flooding ! 279adc86-a80f-42dd-bf05-c4c0f265a139,Marine Drive Mumbai,0,0,1,0,0,1,0
😬 Coastal flooding reported in Marine Drive Mumbai after rains ! a96331d3-f5d3-415c-a3cc-50d54a325843,Marine Drive Mumbai,0,0,1,0,1,0,0
😊 Just chilling at Kovalam beach beach ? 179ea44d-30e9-4e88-ba20-74d646b07de6,Kovalam beach,0,0,0,1,0,0,0
🤷‍♀️ Just chilling at Varanasi beach ! 9e0100d6-d0f5-4b4a-b0b0-fb2d53e052d6,Varanasi,0,0,0,1,0,0,0
😰 Unusually high waves are lashing the coasts of Marina Beach Chennai ! 0f741b72-d47f-4f0d-bfdb-fc6683fff9bd,Marina Beach Chennai,0,1,0,0,1,0,0
👍 Great weather in Kolkata today ! e6078442-b49d-45e6-a2cc-9de2b231a513,Kolkata,0,0,0,1,0,0,0
😱 Reports of a tsunami alert near Puri ! 98116757-0760-46e4-ab0d-2a71dce6bd57,Puri,1,0,0,0,1,0,0
😂 My life is a tsunami of work . 270daabb-599a-4681-9a13-cb3671d02b70,Digha,0,0,0,1,0,0,0
😂 The new movie's climax was a flood of emotions . eef01831-bead-4418-94b0-fc53361f5152,Mysuru,0,0,0,1,0,0,0
🤷‍♀️ Enjoying the beautiful sunset at Jaipur ! 40e3e62c-8636-416d-85df-32d92df0d6a6,Jaipur,0,0,0,1,0,0,0
✔️ Unusually high waves are lashing the coasts of Mumbai . d5416876-3b86-4c78-b467-b97342cb83e6,Mumbai,0,1,0,0,0,1,0
😎 My life is a tsunami of work . 18d876df-0ef8-4733-bd40-9619b4290f9c,Goa,0,0,0,1,0,0,0
📣 The news is confirming a tsunami threat for Kovalam beach . 454fb4b2-ceaf-4d8a-b6dc-b1c08c72e028,Kovalam beach,1,0,0,0,0,1,0
✅ High tide and strong waves at Puri beach . c1a17dd2-809b-46f6-aa0c-c8da8e7ba794,Puri,0,1,0,0,0,1,0
😊 Enjoying the beautiful sunset at Goa ? 02c6a1e9-4e59-4142-a238-50bc0bc4e21e,Goa,0,0,0,1,0,0,0
📣 Local authorities advising to avoid Goa due to flooding ? a86f885b-ba0e-41c8-b0fe-12c232e64ae3,Goa,0,0,1,0,0,1,0
😂 My life is a tsunami of work ! 888bca2d-3171-46cb-9b93-d588e752cec3,Marine Drive Mumbai,0,0,0,1,0,0,0
😊 The new movie's climax was a flood of emotions ? a1cac9e8-f0d4-4b64-88c0-63a3f8047901,New Delhi,0,0,0,1,0,0,0
😎 Great weather in Mysuru today ! 7b532b87-bc26-4089-8710-ee0e94013d79,Mysuru,0,0,0,1,0,0,0
🤦‍♂️ The new movie's climax was a flood of emotions ! d9da1e10-c961-424e-a0d5-ea3434c11ec4,Varanasi,0,0,0,1,0,0,0
👍 Had a great time at Bhopal . 40a5a121-9f2b-4ce5-ab3a-4118bfe886af,Bhopal,0,0,0,1,0,0,0
😍 Great weather in Hyderabad today ! c71e8d9a-e4a2-444a-b67a-7c57b5d5a876,Hyderabad,0,0,0,1,0,0,0
😊 The new movie's climax was a flood of emotions . 0a8c0e27-8f93-458a-995e-38df0ee9e016,Amritsar,0,0,0,1,0,0,0
😎 Just chilling at Ahmedabad beach . 16bb6ff9-d54f-45b2-b9b6-f17792d52d42,Ahmedabad,0,0,0,1,0,0,0
😂 Had a great time at Puri ? fd947eef-10a6-4c9d-8ec8-1e88135f64b0,Puri,0,0,0,1,0,0,0
😭 Unusually high waves are lashing the coasts of Digha . b97fec38-7efc-4f3f-ad8a-cae47b489a6e,Digha,0,1,0,0,1,0,1
👍 Just chilling at Vizag beach ? f24d4059-ebac-4a67-807a-997382c45fa9,Vizag,0,0,0,1,0,0,0
"🆘 Cyclone alert, waves getting dangerously high at Kovalam beach . 098bd8bf-fbf4-42e7-a005-cb80153a9b35",Kovalam beach,0,1,0,0,1,0,0
"🚨 Cyclone alert, waves getting dangerously high at Marine Drive Mumbai ! 97896c7a-0d02-489d-bc51-80e96f0d3f6b",Marine Drive Mumbai,0,1,0,0,1,0,0
😍 The new movie's climax was a flood of emotions . 9e7ee237-9547-49f8-bf63-ab4f1d5ca6c4,Ahmedabad,0,0,0,1,0,0,0
😬 The new movie's climax was a flood of emotions ? 6a66bed8-4619-4b9b-9628-49897dfe94c7,Jaipur,0,0,0,1,1,0,0
🤦‍♂️ Just chilling at Cavelossim Beach beach ! 24c3ac0d-e2d8-4c26-a5d3-f9823ace2db9,Cavelossim Beach,0,0,0,1,0,0,0
"😭 The sea is receding at Nagoa Beach, a possible sign of tsunami ! d679a97a-1237-41e4-aa88-b3a3bb18bc25",Nagoa Beach,1,0,0,0,1,0,1
😂 Had a great time at Vizag . 5fd32b52-1611-42b7-84e8-0494de9cb352,Vizag,0,0,0,1,0,0,0
🙏 Unusually high waves are lashing the coasts of Kollam ! 85a54ea0-d5ad-46d0-ac1d-1617d46af48b,Kollam,0,1,0,0,1,0,1
😎 Had a great time at Puri ! af9f6a52-bc3b-40c5-81e6-347257055d19,Puri,0,0,0,1,0,0,0
🤦‍♂️ Enjoying the beautiful sunset at Kochi . d0df6aa2-2928-4c51-8884-7847628b2503,Kochi,0,0,0,1,0,0,0
"😱 Cyclone alert, waves getting dangerously high at Nagoa Beach ! 9f8284a2-e7fe-4d52-957e-092f014536d3",Nagoa Beach,0,1,0,0,1,0,0
👍 Had a great time at Varanasi . dab22f4d-f090-4e9e-b4b8-f5ab183f68e9,Varanasi,0,0,0,1,0,0,0
📢 High tide and strong waves at Vizag beach ! c4a67c7b-f307-49f8-8ded-10e10dcfee94,Vizag,0,1,0,0,0,1,0
🆘 Local authorities advising to avoid Alappuzha due to flooding ? c3aab105-607a-4db2-91da-77a3b5f35600,Alappuzha,0,0,1,0,1,0,0
😎 Just chilling at Gopalpur beach . 09ad58da-7e1d-49ef-9a91-ade656a56341,Gopalpur,0,0,0,1,0,0,0
😂 Just chilling at Pune beach ! 6219a328-88ca-4ed2-b818-8fbca1f1a37a,Pune,0,0,0,1,0,0,0
🤷‍♀️ Just chilling at Kollam beach ? 73b86d5f-d660-4e2c-a9e1-f01e8eb8aed5,Kollam,0,0,0,1,0,0,0
😊 The new movie's climax was a flood of emotions . 48a70feb-4cd6-4030-bdb0-10e2356e98ba,Kollam,0,0,0,1,0,0,0
✅ Coastal flooding reported in Mumbai after rains ! 5e20e0cc-2a4d-4b8a-bdc4-260354e10469,Mumbai,0,0,1,0,0,1,0
⚠️ My life is a tsunami of work ? 8ba02132-5ff1-4676-987c-56fbd65a4962,Marina Beach Chennai,0,0,0,1,0,1,0
😂 Great weather in Agra today ? 990711d0-e53a-4262-b1d5-fdd1256661d5,Agra,0,0,0,1,0,0,0
✅ Massive high waves hitting Alibaug shores . 81563c29-e7b5-4faf-ab9e-9fd99543232c,Alibaug,0,1,0,0,0,1,0
😂 Just chilling at Nagoa Beach beach ! 6fe7c1df-7f55-4b65-aca0-d3beefdc3e78,Nagoa Beach,0,0,0,1,0,0,0
🤦‍♂️ My life is a tsunami of work ! a3cb58fa-0cba-4e7e-8771-daf34592a473,Chennai,0,0,0,1,0,0,0
😎 The new movie's climax was a flood of emotions ? 44baffde-562a-42c6-9e7f-f368f721025a,Kochi,0,0,0,1,0,0,0
😂 My life is a tsunami of work . f68fe73a-c6ae-4926-a606-64185c648f3e,Goa,0,0,0,1,0,0,0
🤷‍♀️ Just chilling at Mysuru beach . 8a20199e-267e-4e03-9dd5-1384fcdf26c2,Mysuru,0,0,0,1,0,0,0
👍 My life is a tsunami of work ! 336e7558-5369-443f-ba5f-c2c396ac3caf,Agra,0,0,0,1,0,0,0
😂 My life is a tsunami of work ! 5adfd5a9-1340-443a-9862-4d231035a558,Mumbai,0,0,0,1,0,0,0
🚨 My life is a tsunami of work ? d9437181-2b6a-45dc-b849-681eac86a7b3,New Delhi,0,0,0,1,1,0,0
🤦‍♂️ Just chilling at New Delhi beach ! 6c05bd55-d762-411b-85a7-34c3a60b31c6,New Delhi,0,0,0,1,0,0,0
😎 Just chilling at Nagoa Beach beach . 2462a86b-4e98-47ab-9ad4-4bd3ec4e50d7,Nagoa Beach,0,0,0,1,0,0,0
😂 The new movie's climax was a flood of emotions . 3a5654cf-a907-4eb8-b423-2511e41bd785,Ahmedabad,0,0,0,1,0,0,0
✔️ The streets of Chennai have turned into a river . 7976a9b8-fa38-41c5-93fa-808eaaf25aa9,Chennai,0,0,1,0,0,1,0
😍 Great weather in Agra today ? dc49e763-c396-4cc9-903d-ddd24ff2d023,Agra,0,0,0,1,0,0,0
🤦‍♂️ Enjoying the beautiful sunset at Vizag ? da0af45d-56f8-4ea5-b7ad-1b07f1b5a31f,Vizag,0,0,0,1,0,0,0
🗓️ Massive high waves hitting Alappuzha shores . aedd7e81-212b-4d93-bb64-7d74a43fd3f7,Alappuzha,0,1,0,0,0,1,0
😍 Had a great time at Pune . ac9b1b53-ca30-4972-bd99-ced5746acc97,Pune,0,0,0,1,0,0,0
😍 Just chilling at Chandigarh beach ? 8ad59d50-04cb-4291-9ecf-3e3369461dc2,Chandigarh,0,0,0,1,0,0,0
😍 Had a great time at Marina Beach Chennai ! cf6d574a-0a13-43f2-8cac-aea0a38e5350,Marina Beach Chennai,0,0,0,1,0,0,0
😊 Had a great time at Kolkata . 1bdcb282-79e0-4f03-aa68-4ce135034af6,Kolkata,0,0,0,1,0,0,0
🏃‍♂️ Heavy waterlogging on roads in Marina Beach Chennai ? 7ab7f0f4-b4a8-46bd-9ea1-633aa3d79b42,Marina Beach Chennai,0,0,1,0,1,0,0
😬 Unusually high waves are lashing the coasts of Kochi ! 472a381a-357a-4281-8346-0f2ff861b3b5,Kochi,0,1,0,0,1,0,0
😰 Enjoying the beautiful sunset at Varanasi ? b8af6410-14b7-4d7e-ab9a-02bc751c3e50,Varanasi,0,0,0,1,1,0,0
😎 Had a great time at New Delhi ? b631e04d-db77-4a4c-8af6-7256a0140e91,New Delhi,0,0,0,1,0,0,0
😂 My life is a tsunami of work ? 923279df-cca8-484e-b0b0-feea8ecc5845,Kovalam beach,0,0,0,1,0,0,0
"😬 Cyclone alert, waves getting dangerously high at Vizag ? 9de5b104-942b-4e21-b7ec-fb96e286e7bb",Vizag,0,1,0,0,1,0,0
😬 Local authorities advising to avoid Kollam due to flooding ! b71ccfb3-d135-4f60-91fa-b34559e9dd1f,Kollam,0,0,1,0,1,0,0
😂 Had a great time at Bhopal ? 080c0370-cdd7-4b53-b8ee-c7400fbc237c,Bhopal,0,0,0,1,0,0,0
😂 Enjoying the beautiful sunset at Puri . bd9a6328-04cc-4bba-a2c4-46e73faf7595,Puri,0,0,0,1,0,0,0
😱 The streets of Gopalpur have turned into a river . 7add8cc7-c743-4d69-9a36-50a0b76bcb08,Gopalpur,0,0,1,0,1,0,0
😂 Had a great time at Nagoa Beach . 6b7f9016-8b62-421d-a02f-726342b3cab0,Nagoa Beach,0,0,0,1,0,0,0
